SalesID,DateKey,CustomerKey,ProductKey,StoreKey,EmployeeKey,PromotionKey,Quantity,UnitPrice,Discount,SalesAmount,Cost,Profit,Performance
736,20221130,1382,468,42,195,14,1,160.59,0.1,144.53,115.79,28.74,Good
737,20220314,2565,359,16,151,1,1,2318.55,0.0,2318.55,1490.83,827.72,Excellent
739,20220222,2599,656,23,14,2,1,849.0,0.15,721.65,539.96,181.69,Good
741,20220421,3666,512,8,16,38,1,478.8,0.25,359.1,324.15,34.95,Average
742,20220325,522,105,1,53,37,1,1818.6,0.2,1454.88,1047.51,407.37,Good
756,20220708,4696,98,43,102,1,1,1213.65,0.0,1213.65,860.48,353.17,Good
758,20220202,3478,446,42,12,1,2,247.32,0.0,494.64,391.26,103.38,Good
767,20220512,4984,137,39,123,39,1,970.92,0.35,631.1,567.99,63.11,
771,20221028,4174,97,50,81,1,1,3333.55,0.0,3333.55,1850.12,1483.43,Excellent
782,20220314,4752,632,31,50,12,1,499.0,0.05,474.05,377.74,96.31,Good
802,20221102,3887,346,16,59,7,3,334.8,0.2,803.52,620.72,182.8,Good
805,20221128,92,308,43,132,1,2,862.92,0.0,1725.84,1014.79,711.05,Excellent
806,20220402,2415,691,40,25,22,1,899.0,0.25,674.25,584.35,89.9,Average
807,20220628,2557,16,19,74,23,1,899.0,0.2,719.2,648.18,71.02,Average
811,20221129,585,462,3,24,7,2,2463.55,0.2,3941.68,3409.55,532.13,Average
816,20221119,2812,31,21,224,7,1,1723.85,0.2,1379.08,1099.82,279.26,Good
819,20220408,2210,569,9,180,1,1,1599.0,0.0,1599.0,1149.68,449.32,Good
820,20220411,3016,349,27,10,1,4,1231.05,0.0,4924.2,3811.33,1112.87,
821,20220706,1406,441,17,208,1,1,916.92,0.0,916.92,511.64,405.28,Excellent
823,20221104,3529,486,13,86,1,1,973.7,0.0,973.7,676.72,296.98,Excellent
824,20220329,4443,565,3,111,1,3,179.0,0.0,537.0,307.16,229.84,Excellent
827,20220115,1342,283,36,87,26,1,1324.98,0.12,1165.98,874.49,291.49,Good
834,20221129,2603,260,20,204,22,1,1186.92,0.25,890.19,707.4,182.79,Good
835,20221127,2660,580,25,231,10,1,1199.0,0.1,1079.1,854.89,224.21,Good
836,20221121,2215,278,34,103,35,2,749.0,0.15,1273.3,948.23,325.07,Good
848,20220211,2600,216,2,78,32,2,170.69,0.2,273.1,268.32,4.78,Poor
855,20220404,1470,124,31,46,6,1,2499.0,0.25,1874.25,1414.43,459.82,Good
858,20221012,997,534,24,204,1,1,1953.85,0.0,1953.85,1414.59,539.26,Good
862,20221201,857,135,48,21,1,1,4248.3,0.0,4248.3,3334.92,913.38,Good
865,20220923,3448,289,15,241,1,2,109.0,0.0,218.0,132.54,85.46,Excellent
867,20221110,3140,164,31,14,1,1,862.92,0.0,862.92,602.32,260.6,Excellent
869,20220617,1744,626,36,123,1,1,139.0,0.0,139.0,94.1,44.9,Excellent
878,20220730,3551,411,14,207,1,1,2299.0,0.0,2299.0,1652.98,646.02,Good
888,20220313,4516,440,30,47,19,1,799.0,0.22,623.22,461.02,162.2,Good
902,20221027,4384,203,4,234,1,2,1231.05,0.0,2462.1,1501.88,960.22,Excellent
908,20221008,2154,243,12,140,16,3,1448.55,0.12,3824.17,3263.58,560.59,Average
915,20221110,1338,148,3,93,1,1,2643.85,0.0,2643.85,1945.87,697.98,Good
920,20220313,2946,335,47,33,1,1,1799.1,0.0,1799.1,1021.89,777.21,Excellent
924,20221204,266,98,26,151,1,2,1213.65,0.0,2427.3,1720.96,706.34,Good
929,20220116,3400,626,14,120,23,1,139.0,0.2,111.2,94.1,17.1,Average
938,20220403,2896,692,36,177,1,1,799.0,0.0,799.0,553.71,245.29,Excellent
951,20220925,448,129,41,124,1,1,449.0,0.0,449.0,294.1,154.9,Excellent
955,20220705,4242,245,25,194,28,1,799.0,0.1,719.1,629.61,89.49,Average
963,20220526,1581,312,31,226,1,1,139.0,0.0,139.0,106.89,32.11,Good
973,20220131,1926,182,38,29,1,5,2050.92,0.0,10254.6,7167.97,3086.63,Excellent
978,20221215,3888,484,32,49,1,1,2643.85,0.0,2643.85,1800.46,843.39,Excellent
983,20220712,3160,225,23,178,2,1,629.1,0.15,534.74,405.14,129.6,Good
988,20220614,1611,189,6,161,15,1,2391.05,0.15,2032.39,1786.11,246.28,Average
994,20221112,1461,455,45,33,1,1,418.8,0.0,418.8,242.9,175.9,Excellent
998,20220519,4523,243,50,233,1,1,1448.55,0.0,1448.55,1087.86,360.69,Good
1002,20220926,3117,166,12,8,6,1,2563.65,0.25,1922.74,1927.86,-5.12,Poor
1003,20220226,4660,19,11,172,31,3,778.8,0.15,1985.94,1369.13,616.81,Excellent
1009,20220407,157,305,17,182,1,2,1348.65,0.0,2697.3,2136.26,561.04,Good
1010,20220815,1686,116,34,121,1,3,1493.85,0.0,4481.55,3423.9,1057.65,Good
1014,20220720,1742,507,43,29,1,1,861.35,0.0,861.35,672.71,188.64,Good
1015,20220724,402,219,12,142,1,1,1099.0,0.0,1099.0,820.95,278.05,Good
1018,20220829,1465,680,37,85,30,5,199.0,0.18,815.9,613.92,201.98,
1030,20220825,1221,697,28,31,1,1,429.0,0.0,429.0,290.43,138.57,Excellent
1031,20220322,1616,498,25,207,27,1,538.8,0.08,495.7,333.52,162.18,Excellent
1033,20220811,2565,641,7,246,34,1,1499.0,0.22,1169.22,899.4,269.82,Good
1037,20220411,690,229,15,200,11,2,1666.35,0.25,2499.52,2382.88,116.64,Poor
1045,20220421,3504,117,25,211,18,2,2220.99,0.3,3109.39,3384.79,-275.4,Poor
1046,20220507,986,551,17,166,32,4,599.0,0.2,1916.8,1602.92,313.88,Average
1048,20220318,2724,598,17,84,21,1,1399.0,0.1,1259.1,1119.2,139.9,Average
1056,20221127,370,243,49,158,30,1,1448.55,0.18,1187.81,1087.86,99.95,Average
1068,20220412,1915,674,17,26,1,2,159.0,0.0,318.0,213.06,104.94,Excellent
1072,20220405,3847,691,3,25,32,1,899.0,0.2,719.2,584.35,134.85,Good
1081,20220215,1365,61,33,101,37,2,251.49,0.2,402.38,374.72,27.66,Poor
1082,20220610,3769,581,36,133,36,1,699.0,0.1,629.1,557.8,71.3,Average
1086,20220721,337,480,22,127,1,1,1103.3,0.0,1103.3,803.2,300.1,Good
1093,20221004,3294,140,48,183,15,2,274.8,0.15,467.16,381.97,85.19,Good
1096,20220803,4153,394,15,235,38,2,1499.0,0.25,2248.5,2068.62,179.88,Average
1105,20220920,4008,238,1,58,1,1,309.15,0.0,309.15,242.37,66.78,Good
1107,20220722,4388,368,16,209,1,3,69.0,0.0,207.0,123.16,83.84,Excellent
1111,20221001,3156,526,1,65,35,1,1263.85,0.15,1074.27,1002.23,72.04,Poor
1119,20220623,1943,141,14,3,1,2,199.0,0.0,398.0,228.85,169.15,Excellent
1127,20220714,4341,587,26,134,19,1,3499.0,0.22,2729.22,2155.38,573.84,Good
1128,20220108,1857,680,7,182,33,5,199.0,0.12,875.6,613.92,261.68,Good
1133,20220403,4607,157,48,73,26,1,322.92,0.12,284.17,194.72,89.45,Excellent
1135,20220810,3653,308,26,233,1,1,862.92,0.0,862.92,507.4,355.52,Excellent
1136,20220815,4796,683,45,224,39,2,799.0,0.35,1038.7,1132.98,-94.28,Poor
1138,20220329,1000,470,4,128,1,1,623.75,0.0,623.75,422.28,201.47,Excellent
1148,20220212,1043,192,1,144,1,3,100.98,0.0,302.94,220.54,82.4,Good
1149,20221112,4832,605,31,16,1,2,1449.0,0.0,2898.0,2144.52,753.48,Good
1153,20220329,4666,86,50,46,39,1,1688.7,0.35,1097.66,1055.44,42.22,Poor
1159,20221107,954,360,43,80,1,3,1099.0,0.0,3297.0,2528.8,768.2,Good
1163,20221109,1944,409,42,160,1,2,1918.8,0.0,3837.6,2544.33,1293.27,Excellent
1167,20221030,3839,261,41,220,1,1,1618.65,0.0,1618.65,1126.58,492.07,Excellent
1179,20220722,1071,74,8,69,1,3,649.0,0.0,1947.0,1125.37,821.63,Excellent
1186,20221006,1535,411,35,120,14,1,2299.0,0.1,2069.1,1652.98,416.12,Good
1193,20220204,4523,313,8,35,1,1,402.99,0.0,402.99,241.79,161.2,Excellent
1207,20220821,3531,137,18,89,1,2,970.92,0.0,1941.84,1135.98,805.86,Excellent
1213,20221129,2325,44,46,127,23,1,1438.8,0.2,1151.04,874.79,276.25,Good
1217,20220105,130,655,10,105,29,1,1599.0,0.15,1359.15,1023.36,335.79,Good
1224,20220828,3432,470,23,121,37,2,623.75,0.2,998.0,844.56,153.44,Average
1226,20220328,4590,86,34,200,17,3,1688.7,0.18,4154.2,3166.31,987.89,Good
1230,20220922,2400,268,7,231,1,1,1499.0,0.0,1499.0,1191.71,307.29,Good
1240,20220520,3065,483,21,92,1,2,1018.8,0.0,2037.6,1224.6,813.0,Excellent
1250,20221212,4324,349,27,187,22,3,1231.05,0.25,2769.86,2858.5,-88.64,Poor
1252,20220527,2293,84,26,121,1,2,159.0,0.0,318.0,213.7,104.3,Excellent
1253,20220816,525,28,23,63,1,2,376.65,0.0,753.3,529.57,223.73,Good
1254,20220901,70,132,7,47,5,2,479.0,0.1,862.2,577.67,284.53,Excellent
1256,20221130,1817,315,28,44,1,1,1169.1,0.0,1169.1,688.6,480.5,Excellent
1261,20220804,3411,140,3,110,1,4,274.8,0.0,1099.2,763.94,335.26,Excellent
1280,20221130,104,588,48,24,1,1,1299.0,0.0,1299.0,1009.32,289.68,Good
1285,20220409,2848,698,43,126,1,2,1099.0,0.0,2198.0,1277.04,920.96,Excellent
1286,20220126,2373,458,17,93,9,1,2499.0,0.3,1749.3,1694.32,54.98,Poor
1293,20220427,714,570,11,193,1,2,1299.0,0.0,2598.0,1826.39,771.61,Good
1297,20221114,631,179,41,5,1,1,1402.92,0.0,1402.92,1029.74,373.18,Good
1304,20220814,514,340,35,149,21,2,514.8,0.1,926.64,714.54,212.1,Good
1307,20221130,4154,283,13,234,1,2,1324.98,0.0,2649.96,1748.97,900.99,Excellent
1316,20220716,4835,85,31,60,1,1,1483.65,0.0,1483.65,995.53,488.12,Excellent
1317,20220607,3473,253,27,35,29,2,1298.7,0.15,2207.79,1916.88,290.91,Average
1321,20220209,2679,105,11,141,34,1,1818.6,0.22,1418.51,1047.51,371.0,Good
1332,20220709,550,16,21,154,1,1,899.0,0.0,899.0,648.18,250.82,Good
1333,20220523,1628,427,33,34,12,1,1883.7,0.05,1789.52,1282.8,506.72,Good
1337,20221110,3719,32,6,18,1,1,705.99,0.0,705.99,446.19,259.8,Excellent
1354,20220414,555,242,16,78,37,1,1438.8,0.2,1151.04,831.63,319.41,Good
1367,20221118,3309,30,39,71,37,1,304.98,0.2,243.98,192.75,51.23,Good
1374,20221215,2236,15,27,50,30,2,2173.55,0.18,3564.62,3121.22,443.4,Average
1384,20221105,624,398,39,207,39,1,2208.7,0.35,1435.66,1546.09,-110.43,Poor
1393,20221215,3716,608,25,24,6,1,749.0,0.25,561.75,588.71,-26.96,Poor
1398,20220812,3660,293,40,9,14,3,1448.55,0.1,3911.08,2442.26,1468.82,Excellent
1400,20220921,2594,522,6,152,1,3,538.65,0.0,1615.95,1066.53,549.42,Excellent
1401,20220926,108,290,47,69,16,4,179.0,0.12,630.08,484.02,146.06,Good
1419,20220713,4990,450,37,185,1,1,1399.0,0.0,1399.0,1088.42,310.58,Good
1427,20220129,4828,604,16,249,1,1,329.0,0.0,329.0,196.74,132.26,Excellent
1460,20220203,4034,468,31,222,1,1,160.59,0.0,160.59,115.79,44.8,Good
1472,20220809,988,269,12,163,1,1,584.1,0.0,584.1,435.15,148.95,Good
1473,20220112,3644,549,32,94,2,3,999.0,0.15,2547.45,1861.14,686.31,Good
1483,20220102,2581,527,1,147,1,3,943.65,0.0,2830.95,1588.16,1242.79,Excellent
1487,20220618,368,524,2,52,23,2,2078.7,0.2,3325.92,2839.5,486.42,Average
1497,20221015,162,565,26,31,1,4,179.0,0.0,716.0,409.55,306.45,Excellent
1500,20220627,3662,590,48,141,1,1,1499.0,0.0,1499.0,863.42,635.58,Excellent
1503,20221005,1321,15,27,173,9,1,2173.55,0.3,1521.48,1560.61,-39.13,Poor
1508,20220222,850,13,2,53,27,1,1608.85,0.08,1480.14,915.44,564.7,Excellent
1510,20220913,3719,608,22,22,1,1,749.0,0.0,749.0,588.71,160.29,Good
1514,20220612,4196,266,16,141,1,3,862.92,0.0,2588.76,1514.42,1074.34,Excellent
1521,20221213,2109,194,26,220,1,4,606.15,0.0,2424.6,1372.32,1052.28,Excellent
1525,20220220,3225,185,12,205,17,1,399.0,0.18,327.18,318.0,9.18,Poor
1527,20221226,542,522,21,72,1,1,538.65,0.0,538.65,355.51,183.14,Excellent
1532,20220210,369,419,49,129,1,2,1263.85,0.0,2527.7,1966.55,561.15,Good
1533,20220702,4796,685,16,62,31,1,3899.0,0.15,3314.15,2725.4,588.75,Average
1556,20221103,1372,540,19,222,8,2,1953.85,0.35,2540.0,3094.9,-554.9,Poor
1561,20220420,2565,446,13,46,1,1,247.32,0.0,247.32,195.63,51.69,Good
1590,20220702,2247,666,6,114,18,1,349.0,0.3,244.3,214.29,30.01,Average
1597,20220415,3622,54,3,249,14,2,799.0,0.1,1438.2,906.07,532.13,Excellent
1601,20220803,504,450,11,233,1,1,1399.0,0.0,1399.0,1088.42,310.58,Good
1602,20220616,2134,380,6,250,1,4,554.49,0.0,2217.96,1306.38,911.58,Excellent
1607,20220726,4332,38,11,90,1,1,284.58,0.0,284.58,157.94,126.64,Excellent
1614,20220905,834,375,21,45,1,4,2548.98,0.0,10195.92,6372.45,3823.47,Excellent
1622,20220508,3229,59,18,109,4,1,1148.85,0.2,919.08,912.19,6.89,Poor
1629,20220206,3466,642,30,132,17,1,1699.0,0.18,1393.18,1248.76,144.42,Average
1631,20220225,2378,97,7,214,1,1,3333.55,0.0,3333.55,1850.12,1483.43,Excellent
1633,20220806,1878,647,45,1,33,1,1099.0,0.12,967.12,847.33,119.79,Average
1634,20220331,4260,274,24,18,38,1,1348.65,0.25,1011.49,836.16,175.33,Average
1638,20220207,2811,350,46,34,1,2,2318.55,0.0,4637.1,3538.11,1098.99,Good
1639,20220221,847,114,16,6,22,1,749.0,0.25,561.75,584.97,-23.22,Poor
1641,20220301,1738,85,42,188,15,3,1483.65,0.15,3783.31,2986.59,796.72,Good
1645,20220510,4637,529,37,194,25,1,430.92,0.28,310.26,305.95,4.31,Poor
1650,20220223,813,545,6,233,22,1,1099.0,0.25,824.25,693.47,130.78,Average
1665,20221107,4215,233,50,36,18,5,429.0,0.3,1501.5,1226.94,274.56,Good
1669,20220913,4985,589,1,53,1,1,699.0,0.0,699.0,466.93,232.07,Excellent
1681,20221128,406,69,5,60,1,2,1623.75,0.0,3247.5,2182.32,1065.18,Excellent
1684,20220312,1431,76,49,111,1,2,3498.75,0.0,6997.5,5241.13,1756.37,Good
1687,20220716,3660,375,46,51,1,1,2548.98,0.0,2548.98,1593.11,955.87,Excellent
1692,20221115,2105,557,32,206,13,5,1299.0,0.4,3897.0,3897.0,0.0,Poor
1698,20221019,1564,41,31,136,1,1,3123.75,0.0,3123.75,2202.24,921.51,Good
1702,20221030,2847,490,34,30,14,4,799.0,0.1,2876.4,2384.22,492.18,Average
1705,20220306,102,83,11,7,17,1,219.0,0.18,179.58,169.07,10.51,
1706,20220624,2139,586,21,224,16,1,179.0,0.12,157.52,124.4,33.12,Good
1716,20220417,1768,534,15,90,27,2,1953.85,0.08,3595.08,2829.17,765.91,Good
1728,20220628,3969,666,32,41,1,1,349.0,0.0,349.0,214.29,134.71,Excellent
1746,20221005,504,580,15,94,29,2,1199.0,0.15,2038.3,1709.77,328.53,Average
1753,20220404,4119,242,14,27,1,1,1438.8,0.0,1438.8,831.63,607.17,Excellent
1759,20220919,1760,117,29,243,1,1,2220.99,0.0,2220.99,1692.39,528.6,Good
1765,20220328,136,673,6,165,1,2,79.0,0.0,158.0,101.59,56.41,Excellent
1766,20220823,2363,203,29,242,1,3,1231.05,0.0,3693.15,2252.82,1440.33,Excellent
1767,20220903,951,122,42,216,32,1,49.98,0.2,39.98,28.79,11.19,
1776,20220611,2660,265,42,149,26,1,699.0,0.12,615.12,523.55,91.57,Average
1784,20220511,1858,573,33,248,33,1,1199.0,0.12,1055.12,946.01,109.11,Average
1789,20221129,2572,251,44,13,1,2,2199.0,0.0,4398.0,3333.68,1064.32,Good
1798,20221007,489,13,20,17,1,1,1608.85,0.0,1608.85,915.44,693.41,Excellent
1799,20220222,2126,179,30,220,7,1,1402.92,0.2,1122.34,1029.74,92.6,Average
1806,20220124,3810,484,21,71,1,2,2643.85,0.0,5287.7,3600.92,1686.78,Excellent
1807,20220422,1625,524,7,218,1,2,2078.7,0.0,4157.4,2839.5,1317.9,Excellent
1813,20220305,4171,408,32,199,10,3,814.98,0.1,2200.45,1442.51,757.94,
