SalesID,DateKey,CustomerKey,ProductKey,StoreKey,EmployeeKey,PromotionKey,Quantity,UnitPrice,Discount,SalesAmount,Cost,Profit,Performance
474,20240708,2858,199,32,35,31,3,99.0,0.15,252.45,182.66,69.79,Good
480,20240418,3491,163,21,92,1,1,838.8,0.0,838.8,496.57,342.23,Excellent
482,20240407,2631,663,5,114,1,2,649.0,0.0,1298.0,746.35,551.65,Excellent
489,20240415,867,50,3,150,1,1,1699.0,0.0,1699.0,1197.79,501.21,Good
496,20240617,3306,618,35,189,1,1,749.0,0.0,749.0,423.18,325.82,Excellent
504,20240604,698,32,26,46,22,1,705.99,0.25,529.49,446.19,83.3,Average
517,20240228,720,223,22,221,19,2,180.79,0.22,282.03,216.22,65.81,Good
518,20240422,4975,332,44,26,1,1,179.0,0.0,179.0,143.2,35.8,Good
523,20240306,2523,676,35,225,30,1,109.0,0.18,89.38,72.92,16.46,Good
525,20240818,4129,29,43,105,27,1,1999.0,0.08,1839.08,1387.31,451.77,Good
528,20240519,1627,651,34,179,21,1,2299.0,0.1,2069.1,1584.01,485.09,Good
531,20241108,4708,624,45,40,38,2,349.0,0.25,523.5,540.25,-16.75,Poor
534,20240217,1800,197,11,60,1,1,1299.0,0.0,1299.0,791.09,507.91,Excellent
536,20240625,1639,208,47,191,30,1,2298.85,0.18,1885.06,1786.21,98.85,Poor
539,20241120,2405,500,37,41,11,3,1838.85,0.25,4137.41,4109.83,27.58,Poor
540,20240913,4133,261,44,155,1,1,1618.65,0.0,1618.65,1126.58,492.07,Excellent
543,20241023,608,490,10,206,1,5,799.0,0.0,3995.0,2980.27,1014.73,Good
544,20240710,3154,340,5,164,31,2,514.8,0.15,875.16,714.54,160.62,Good
545,20240523,3715,314,41,149,36,1,849.0,0.1,764.1,499.21,264.89,Excellent
551,20241124,3207,108,19,179,1,2,79.0,0.0,158.0,110.76,47.24,Good
552,20241127,2200,241,18,86,22,1,1699.0,0.25,1274.25,1005.81,268.44,Good
560,20240409,1079,224,4,211,38,1,799.0,0.25,599.25,516.15,83.1,Average
568,20240126,4966,666,50,218,1,1,349.0,0.0,349.0,214.29,134.71,Excellent
570,20240810,4542,125,20,181,38,1,2078.7,0.25,1559.02,1344.92,214.1,Average
578,20240903,1378,244,35,129,1,4,1298.7,0.0,5194.8,3516.88,1677.92,Excellent
581,20240603,2389,5,29,40,10,1,249.0,0.1,224.1,187.25,36.85,Average
583,20240213,953,567,48,169,26,2,1299.0,0.12,2286.24,1522.43,763.81,Excellent
585,20241208,2665,253,29,55,1,3,1298.7,0.0,3896.1,2875.32,1020.78,Good
587,20240719,1493,2,40,134,25,3,1483.65,0.28,3204.68,2902.02,302.66,Average
590,20240322,3287,429,44,241,1,2,399.0,0.0,798.0,476.41,321.59,Excellent
596,20240828,2325,44,39,153,1,3,1438.8,0.0,4316.4,2624.37,1692.03,Excellent
607,20240602,3899,464,29,7,1,1,2988.7,0.0,2988.7,2047.26,941.44,Excellent
610,20241216,3372,7,5,194,1,1,1399.0,0.0,1399.0,1096.82,302.18,Good
614,20240630,3666,52,50,144,21,1,2548.3,0.1,2293.47,1439.79,853.68,Excellent
616,20240905,2232,448,38,246,6,1,488.58,0.25,366.44,365.46,0.98,Poor
617,20241218,2364,132,40,1,39,2,479.0,0.35,622.7,577.67,45.03,Poor
620,20240821,1229,122,31,122,29,1,49.98,0.15,42.48,28.79,13.69,Excellent
624,20240302,3840,72,33,206,19,1,778.7,0.22,607.39,619.85,-12.46,Poor
626,20241119,4115,289,21,186,15,1,109.0,0.15,92.65,66.27,26.38,Good
629,20241029,1296,75,12,140,1,1,2208.7,0.0,2208.7,1281.05,927.65,Excellent
635,20241110,4663,36,47,185,1,1,499.0,0.0,499.0,329.34,169.66,Excellent
637,20240324,4787,216,47,72,8,1,170.69,0.35,110.95,134.16,-23.21,Poor
639,20241116,4911,331,22,3,1,2,1948.7,0.0,3897.4,2342.34,1555.06,Excellent
641,20240304,1975,548,5,101,25,1,1099.0,0.28,791.28,648.41,142.87,Good
648,20240429,2235,18,11,174,1,4,1753.65,0.0,7014.6,4931.26,2083.34,Good
652,20241001,4151,524,48,190,5,5,2078.7,0.1,9354.15,7098.76,2255.39,Good
656,20241121,4073,262,19,2,1,5,799.0,0.0,3995.0,2720.6,1274.4,Excellent
659,20240311,4371,663,29,231,8,1,649.0,0.35,421.85,373.17,48.68,Average
661,20240218,3560,211,6,158,13,1,1688.7,0.4,1013.22,1126.36,-113.14,Poor
662,20240612,2184,671,2,198,1,1,349.0,0.0,349.0,212.19,136.81,Excellent
663,20240503,981,627,19,214,1,2,2799.0,0.0,5598.0,4394.43,1203.57,Good
677,20241115,2568,458,29,142,1,1,2499.0,0.0,2499.0,1694.32,804.68,Excellent
682,20240606,1539,466,9,32,1,2,2988.7,0.0,5977.4,3777.72,2199.68,Excellent
683,20240726,1869,50,46,192,4,1,1699.0,0.2,1359.2,1197.79,161.41,Average
685,20241115,967,335,20,121,1,2,1799.1,0.0,3598.2,2043.78,1554.42,Excellent
693,20240902,1378,498,45,200,28,4,538.8,0.1,1939.68,1334.07,605.61,Excellent
698,20240331,344,23,35,139,1,3,1294.92,0.0,3884.76,2249.28,1635.48,Excellent
699,20240408,1606,429,25,229,1,1,399.0,0.0,399.0,238.2,160.8,Excellent
704,20240105,1102,15,9,241,1,2,2173.55,0.0,4347.1,3121.22,1225.88,Good
709,20241021,3877,592,25,73,1,1,1599.0,0.0,1599.0,1226.43,372.57,Good
712,20240419,27,25,12,204,1,2,1099.0,0.0,2198.0,1725.43,472.57,Good
717,20241005,1994,133,15,225,1,1,803.85,0.0,803.85,561.09,242.76,Excellent
720,20240315,575,540,35,223,32,2,1953.85,0.2,3126.16,3094.9,31.26,Poor
726,20240229,3917,1,10,168,26,4,79.79,0.12,280.86,176.18,104.68,Excellent
733,20240810,2564,344,43,203,1,2,179.0,0.0,358.0,274.23,83.77,Good
740,20240810,92,528,11,235,39,4,899.0,0.35,2337.4,2067.7,269.7,Average
743,20241127,4507,526,20,6,32,3,1263.85,0.2,3033.24,3006.7,26.54,Poor
744,20241017,2392,148,21,212,9,2,2643.85,0.3,3701.39,3891.75,-190.36,Poor
745,20240831,2221,21,31,44,32,1,3499.0,0.2,2799.2,2757.21,41.99,Poor
754,20240728,1282,36,42,18,26,2,499.0,0.12,878.24,658.68,219.56,Good
757,20240811,3542,434,19,202,12,1,868.55,0.05,825.12,540.24,284.88,Excellent
763,20240604,2998,641,48,93,1,2,1499.0,0.0,2998.0,1798.8,1199.2,Excellent
765,20241204,3662,378,7,104,1,3,1723.85,0.0,5171.55,3976.92,1194.63,Good
770,20240314,1487,494,34,142,1,1,1168.7,0.0,1168.7,739.79,428.91,Excellent
777,20241025,1949,31,37,84,39,4,1723.85,0.35,4482.01,4399.27,82.74,Poor
786,20240921,4253,522,28,247,1,3,538.65,0.0,1615.95,1066.53,549.42,Excellent
787,20240803,3791,71,32,89,1,1,79.0,0.0,79.0,60.51,18.49,Good
791,20240114,2203,671,2,243,1,2,349.0,0.0,698.0,424.38,273.62,Excellent
793,20240522,4638,454,26,118,1,3,1513.99,0.0,4541.97,2657.05,1884.92,Excellent
795,20240621,4942,655,39,106,14,1,1599.0,0.1,1439.1,1023.36,415.74,Good
803,20240118,3905,278,49,150,23,1,749.0,0.2,599.2,474.12,125.08,Good
810,20241104,4221,229,12,43,1,1,1666.35,0.0,1666.35,1191.44,474.91,Good
812,20240210,1211,242,32,121,38,2,1438.8,0.25,2158.2,1663.25,494.95,Good
814,20240620,2629,506,8,184,1,1,273.75,0.0,273.75,179.58,94.17,Excellent
832,20241228,1406,580,34,199,29,2,1199.0,0.15,2038.3,1709.77,328.53,
840,20240604,1624,668,32,226,10,2,149.0,0.1,268.2,165.69,102.51,Excellent
841,20240624,438,371,36,170,1,1,646.92,0.0,646.92,466.43,180.49,Good
844,20240709,4966,686,6,38,1,2,749.0,0.0,1498.0,1057.59,440.41,Good
849,20241005,1727,340,33,247,1,1,514.8,0.0,514.8,357.27,157.53,Excellent
853,20240312,2292,458,11,243,1,1,2499.0,0.0,2499.0,1694.32,804.68,Excellent
860,20240630,1003,86,50,175,1,1,1688.7,0.0,1688.7,1055.44,633.26,Excellent
868,20240102,638,151,34,75,1,2,999.0,0.0,1998.0,1340.66,657.34,Excellent
870,20240413,1829,394,39,122,1,1,1499.0,0.0,1499.0,1034.31,464.69,Excellent
871,20241115,40,682,24,44,35,3,2499.0,0.15,6372.45,5405.34,967.11,Average
872,20240914,744,34,46,96,38,1,649.0,0.25,486.75,414.06,72.69,Average
877,20241127,3828,191,28,97,1,3,749.0,0.0,2247.0,1480.77,766.23,Excellent
894,20241022,2214,105,17,16,20,1,1818.6,0.15,1545.81,1047.51,498.3,Excellent
897,20240623,4026,293,48,183,1,1,1448.55,0.0,1448.55,814.09,634.46,Excellent
900,20240611,756,343,46,42,1,1,2028.55,0.0,2028.55,1265.82,762.73,Excellent
904,20240113,2379,177,17,218,18,1,2068.85,0.3,1448.2,1282.69,165.51,Average
907,20241031,2411,98,44,163,4,2,1213.65,0.2,1941.84,1720.96,220.88,Average
913,20240805,3610,287,43,102,1,2,1013.55,0.0,2027.1,1185.85,841.25,Excellent
914,20240129,4880,313,43,150,12,1,402.99,0.05,382.84,241.79,141.05,Excellent
917,20240719,301,73,2,19,1,1,2499.0,0.0,2499.0,1814.27,684.73,Good
923,20240416,991,380,19,53,29,4,554.49,0.15,1885.27,1306.38,578.89,Excellent
926,20241127,3146,557,15,105,1,1,1299.0,0.0,1299.0,779.4,519.6,Excellent
928,20240326,3339,18,3,190,1,1,1753.65,0.0,1753.65,1232.82,520.83,Good
930,20241018,4622,458,49,41,26,1,2499.0,0.12,2199.12,1694.32,504.8,Good
931,20240722,1097,374,22,135,1,1,141.78,0.0,141.78,101.09,40.69,Good
940,20240330,3617,626,8,78,33,2,139.0,0.12,244.64,188.21,56.43,Good
943,20240513,4334,260,42,246,30,1,1186.92,0.18,973.27,707.4,265.87,Good
944,20240529,3405,173,1,78,1,1,1449.0,0.0,1449.0,909.97,539.03,Excellent
952,20240505,2454,399,8,206,7,3,1099.0,0.2,2637.6,2265.04,372.56,Average
954,20240313,4272,340,41,188,1,1,514.8,0.0,514.8,357.27,157.53,Excellent
956,20241130,2349,390,8,111,6,2,1078.8,0.25,1618.2,1506.0,112.2,Poor
962,20240918,1961,580,43,67,8,3,1199.0,0.35,2338.05,2564.66,-226.61,Poor
966,20241021,2724,664,27,41,1,2,399.0,0.0,798.0,495.56,302.44,Excellent
971,20240330,2849,160,23,145,1,5,579.15,0.0,2895.75,2310.81,584.94,Good
990,20241002,4752,437,11,134,20,2,2068.85,0.15,3517.04,3037.07,479.97,Average
992,20240318,126,215,39,127,1,1,973.7,0.0,973.7,678.67,295.03,Excellent
995,20240818,4218,305,8,145,10,1,1348.65,0.1,1213.79,1068.13,145.66,Average
996,20240121,3578,528,22,57,23,1,899.0,0.2,719.2,516.92,202.28,Good
1005,20240120,105,210,39,11,1,4,1948.7,0.0,7794.8,5713.59,2081.21,Good
1008,20241019,1358,276,39,132,19,1,352.49,0.22,274.94,244.63,30.31,Average
1011,20240307,731,149,34,205,1,2,2183.85,0.0,4367.7,3245.2,1122.5,
1013,20240608,1894,600,13,26,36,1,2499.0,0.1,2249.1,1524.39,724.71,Excellent
1024,20240916,175,546,7,161,1,1,899.0,0.0,899.0,641.89,257.11,Good
1035,20240828,4365,443,32,102,18,2,558.88,0.3,782.43,879.68,-97.25,Poor
1036,20241017,307,28,17,104,17,1,376.65,0.18,308.85,264.78,44.07,Average
1039,20240605,3365,275,48,56,1,1,1198.8,0.0,1198.8,666.53,532.27,Excellent
1043,20240525,685,549,33,150,29,1,999.0,0.15,849.15,620.38,228.77,Good
1044,20240603,3306,312,10,196,39,1,139.0,0.35,90.35,106.89,-16.54,
1049,20240428,2895,26,41,130,33,1,549.0,0.12,483.12,357.4,125.72,Good
1064,20241118,1947,21,16,156,1,1,3499.0,0.0,3499.0,2757.21,741.79,Good
1073,20241013,3623,613,26,45,1,5,249.0,0.0,1245.0,775.64,469.36,Excellent
1075,20240810,3584,182,27,27,1,1,2050.92,0.0,2050.92,1433.59,617.33,Excellent
1076,20241220,4324,369,27,90,7,1,3058.3,0.2,2446.64,2385.47,61.17,Poor
1091,20240424,3698,414,39,32,1,1,4373.75,0.0,4373.75,2444.93,1928.82,Excellent
1092,20240822,4889,570,50,99,38,3,1299.0,0.25,2922.75,2739.59,183.16,Poor
1094,20240124,2804,170,6,31,39,1,699.0,0.35,454.35,426.39,27.96,Poor
1095,20240319,2991,130,13,5,1,1,1948.7,0.0,1948.7,1477.11,471.59,Good
1100,20240114,988,28,45,220,1,2,376.65,0.0,753.3,529.57,223.73,Good
1101,20240309,7,343,23,206,22,1,2028.55,0.25,1521.41,1265.82,255.59,Average
1103,20240406,1975,58,42,220,23,1,838.6,0.2,670.88,630.63,40.25,Poor
1113,20241106,2333,658,11,4,1,5,999.0,0.0,4995.0,3251.74,1743.26,Excellent
1114,20241104,21,148,20,90,1,1,2643.85,0.0,2643.85,1945.87,697.98,Good
1115,20240308,1778,647,42,186,19,1,1099.0,0.22,857.22,847.33,9.89,Poor
1117,20240703,1014,669,20,126,1,1,49.0,0.0,49.0,34.4,14.6,Good
1120,20241203,3911,15,30,230,1,1,2173.55,0.0,2173.55,1560.61,612.94,Good
1121,20240524,1973,471,27,1,32,1,49.0,0.2,39.2,37.78,1.42,Poor
1123,20240329,1044,420,20,40,1,2,2101.05,0.0,4202.1,3319.66,882.44,Good
1124,20240513,1051,126,23,123,1,1,1099.0,0.0,1099.0,685.78,413.22,Excellent
1131,20240811,176,550,32,57,1,1,699.0,0.0,699.0,419.4,279.6,Excellent
1140,20240504,2925,167,8,247,1,1,579.0,0.0,579.0,346.24,232.76,Excellent
1141,20240716,4111,482,45,136,14,1,2249.1,0.1,2024.19,1648.59,375.6,Good
1147,20240815,460,521,32,212,1,3,1078.92,0.0,3236.76,1919.4,1317.36,Excellent
1155,20241207,4905,130,6,35,1,3,1948.7,0.0,5846.1,4431.34,1414.76,Good
1157,20240904,4423,373,16,139,25,1,670.88,0.28,483.03,405.88,77.15,Average
1160,20240115,1482,158,2,173,1,2,376.92,0.0,753.84,437.23,316.61,Excellent
1162,20240810,2708,102,50,242,1,1,2608.55,0.0,2608.55,1515.57,1092.98,Excellent
1165,20241106,1218,471,11,119,1,1,49.0,0.0,49.0,37.78,11.22,Good
1168,20240714,1046,96,40,231,1,3,251.49,0.0,754.47,559.06,195.41,Good
1174,20241112,1424,210,1,198,8,1,1948.7,0.35,1266.66,1428.4,-161.74,Poor
1176,20240620,1330,591,50,118,29,2,1299.0,0.15,2208.3,1480.86,727.44,Excellent
1184,20240302,760,17,9,111,30,1,1311.99,0.18,1075.83,911.83,164.0,Average
1187,20240307,2764,386,20,40,1,2,1298.7,0.0,2597.4,1916.88,680.52,Good
1189,20240620,1807,585,45,43,12,1,249.0,0.05,236.55,188.74,47.81,Good
1197,20240117,810,184,31,200,10,1,1303.55,0.1,1173.2,960.72,212.48,Good
1204,20241105,339,84,40,27,1,1,159.0,0.0,159.0,106.85,52.15,Excellent
1208,20240927,3279,666,39,157,5,3,349.0,0.1,942.3,642.86,299.44,Excellent
1209,20240802,4782,331,5,91,1,1,1948.7,0.0,1948.7,1171.17,777.53,Excellent
1214,20240306,2804,581,7,194,3,4,699.0,0.3,1957.2,2231.21,-274.01,Poor
1215,20241227,4315,648,31,122,1,2,1499.0,0.0,2998.0,1711.86,1286.14,Excellent
1218,20240802,3810,17,9,78,1,1,1311.99,0.0,1311.99,911.83,400.16,Excellent
1220,20240604,2553,561,7,240,23,1,399.0,0.2,319.2,280.5,38.7,Average
1223,20241220,1314,260,23,62,5,4,1186.92,0.1,4272.91,2829.62,1443.29,Excellent
1225,20240731,4442,16,43,59,1,2,899.0,0.0,1798.0,1296.36,501.64,Good
1233,20240213,2355,189,34,106,24,1,2391.05,0.2,1912.84,1786.11,126.73,Poor
1239,20240303,4041,370,13,243,1,3,1483.65,0.0,4450.95,2666.12,1784.83,Excellent
1241,20240507,4875,496,46,72,1,2,999.0,0.0,1998.0,1308.69,689.31,Excellent
1251,20240302,4716,225,11,17,31,2,629.1,0.15,1069.47,810.28,259.19,Good
1266,20241005,1756,570,5,145,1,1,1299.0,0.0,1299.0,913.2,385.8,Good
1269,20240823,4331,14,33,125,1,1,1619.1,0.0,1619.1,892.12,726.98,Excellent
1274,20240825,1966,38,41,30,1,2,284.58,0.0,569.16,315.88,253.28,Excellent
1275,20240813,2273,15,27,63,1,1,2173.55,0.0,2173.55,1560.61,612.94,
1277,20240907,818,298,15,248,27,1,2028.55,0.08,1866.27,1296.24,570.03,Excellent
1278,20240817,3427,51,26,230,1,2,763.98,0.0,1527.96,848.02,679.94,Excellent
1279,20240107,4518,586,36,117,15,5,179.0,0.15,760.75,622.02,138.73,Good
1281,20240227,1756,592,3,86,1,1,1599.0,0.0,1599.0,1226.43,372.57,Good
1284,20240713,2052,82,49,151,1,2,808.65,0.0,1617.3,1083.59,533.71,Excellent
1289,20240602,1275,580,9,123,38,3,1199.0,0.25,2697.75,2564.66,133.09,
1291,20240713,1110,411,50,158,23,5,2299.0,0.2,9196.0,8264.9,931.1,Average
1292,20240203,3355,471,8,179,34,3,49.0,0.22,114.66,113.34,1.32,Poor
1301,20240116,3823,274,32,184,14,3,1348.65,0.1,3641.36,2508.49,1132.87,Excellent
1305,20241101,4848,163,22,78,1,1,838.8,0.0,838.8,496.57,342.23,Excellent
1306,20240902,4047,343,7,215,1,1,2028.55,0.0,2028.55,1265.82,762.73,Excellent
1311,20241119,1907,364,14,51,17,3,1099.0,0.18,2703.54,2232.07,471.47,Average
1320,20240706,630,276,2,227,28,1,352.49,0.1,317.24,244.63,72.61,Good
1322,20240819,2772,399,14,220,1,2,1099.0,0.0,2198.0,1510.03,687.97,Excellent
1331,20240316,4192,434,23,31,32,3,868.55,0.2,2084.52,1620.71,463.81,Good
1340,20241012,545,157,31,106,34,1,322.92,0.22,251.88,194.72,57.16,Good
